,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,totalCharitableDonation,charitableDonationPercentage,philanthropyScore,impactInvestor,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,investments,notableDeal,valueCreated,qas,embargo,parentListUri
613,Billionaires,2018,3,helen-johnson-leipold,,606,billionaires,3700.0,Manufacturing,0,206.0,"{'name': 'Helen Johnson-Leipold', 'uri': 'helen-johnson-leipold', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8adba06de3150009a506b0/416x416.jpg?background=000000&cropX1=0&cropX2=401&cropY1=53&cropY2=454'}",True,Helen Johnson-Leipold,61.0,United States,Wisconsin,Racine,cleaning products,['Manufacturing'],United States,,1554476787675,31,0.0,0.0,0.0,faris/5/2018/7572,614,True,-100.0,-2.631578947368425,False,D,F,-410382000000.0,225.0,Johnson-Leipold,Helen,The World's Billionaires,,,1520312400000,False,False,3.0,474.0,http://specials-images.forbesimg.com/imageserve/5d8adba06de3150009a506b0/280x425.jpg?fit=scale&background=000000,Midwest,"Racine, WI",//specials-images.forbesimg.com/imageserve/5d8adba06de3150009a506b0/416x416.jpg?background=000000&cropX1=0&cropX2=401&cropY1=53&cropY2=454,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Helen Johnson-Leipold is an heir to family-owned SC Johnson,  the privately-held cleaning products company.', 'Helen is the chairman and CEO of Johnson Outdoors, a publicly-traded company that sells outdoor gear.', 'She is also chairman of the Johnson Financial Group, which includes family-owned Johnson Bank.', 'SC Johnson products include Pledge, Off and Windex; the company has an estimated $10 billion in sales.', 'Helen and her siblings pledged $150 million to Cornell in 2017 to fund the SC Johnson College of Business.']","['Like her parents and siblings, Helen attended Cornell University.', 'Helen and her husband, Craig Leipold, own the Minnesota Wild, an NHL team.']",False,,,2.0,,,,,,,,,,,
614,Billionaires,2018,3,winifred-j-marquart,,606,billionaires,3700.0,Manufacturing,0,206.0,"{'name': 'Winifred Johnson-Marquart', 'uri': 'winifred-j-marquart', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Winifred Johnson-Marquart,58.0,United States,Virginia,Virginia Beach,cleaning products,['Manufacturing'],United States,,1554476784041,25,0.0,0.0,0.0,faris/5/2018/7571,615,False,-100.0,-2.631578947368425,False,D,F,-338929200000.0,225.0,Johnson-Marquart,Winifred,The World's Billionaires,,,1520312400000,False,False,2.0,474.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,South,"Virginia Beach, VA",https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Winifred Johnson-Marquart is the president of the Johnson Family Foundation', 'The Johnson Family Foundation focuses on the environment and community issues such as early education and infant mortality.', 'She is an heir to family-owned SC Johnson, the privately-held cleaning products company whose products include Pledge and Windex.', 'Winifred and her siblings pledged $150 million to Cornell in 2017 to fund the SC Johnson College of Business.']","['Johnson-Marquart lives with her family in Virginia Beach, the only sibling to live outside of their hometown of Racine, Wisc.', 'Like her parents and siblings, she attended Cornell University.\r\n']",False,,,2.0,,,,,,,,,,,
615,Billionaires,2018,3,viatcheslav-kantor,,606,billionaires,3700.0,Manufacturing,0,29.0,"{'name': 'Viatcheslav Kantor', 'uri': 'viatcheslav-kantor', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/62471e214fd8b86f962b15f6/416x416.jpg?background=000000&cropX1=0&cropX2=1018&cropY1=516&cropY2=1534'}",True,Viatcheslav Kantor,64.0,United Kingdom,,London,"fertilizer, real estate",['Manufacturing'],Russia,,1556308601571,32,0.0,0.0,0.0,faris/5/2018/8267,616,True,600.0,19.354838709677423,True,U,M,-514857600000.0,195.0,Kantor,Viatcheslav,The World's Billionaires,,,1520294400000,False,False,,630.0,http://specials-images.forbesimg.com/imageserve/62471e214fd8b86f962b15f6/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/62471e214fd8b86f962b15f6/416x416.jpg?background=000000&cropX1=0&cropX2=1018&cropY1=516&cropY2=1534,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Viatcheslav Kantor is a large shareholder of publicly traded Acron, one of Russia's largest fertilizer producers. "", 'Kantor graduated from the Moscow Aviation Institute and set up a computer trading company in the late 1980s. ', 'He later received a contract to carry out an environmental impact assessment at the Azot chemical plant in Novgorod.', 'That plant was later renamed Acron and privatized in 1993. ', 'As chair of the European Jewish Congress, he is committed to promoting tolerance and reconciliation in Europe. \r\n', 'Kantor is a citizen of Russia, the U.K. and Israel. ']","['Kantor founded the European Council on Tolerance and Reconciliation, a non-governmental organization that fights xenophobia, extremism and anti-Semitism. \r\n']",False,,,,,,,,,,,,,,
616,Billionaires,2018,3,samvel-karapetyan,,606,billionaires,3700.0,Construction & Engineering,0,29.0,"{'name': 'Samvel Karapetyan', 'uri': 'samvel-karapetyan', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/416x416.jpg?background=000000&cropX1=250&cropX2=2021&cropY1=100&cropY2=1872'}",True,Samvel Karapetyan,52.0,Russia,,Moscow,real estate,['Construction & Engineering'],Russia,,1556308615487,27,0.0,0.0,0.0,faris/5/2018/13535,617,True,300.0,8.823529411764696,True,U,M,-137980800000.0,195.0,Karapetyan,Samvel,The World's Billionaires,,,1520294400000,False,False,,564.0,http://specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/416x416.jpg?background=000000&cropX1=250&cropX2=2021&cropY1=100&cropY2=1872,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Samvel Karapetyan owns $2.8 billion (sales) Tashir Holding, a commercial real estate developer.  ', 'Karapetyan was born in Armenia but came to Russia in the 1990s and settled in the town of Kaluga. ', 'A long time subcontractor of Gazprom, Tashir also has state contracts to light the central streets in Moscow.', ""Karapetyan's son Sarkis and daughter Tatevik are Tashir's top managers. Tatevik is responsible for the development of its chain of movie theaters.\r\n"", 'Karapetyan has built shopping centers in Armenia and last year bought electric power company, Armenian Electric Grids.']","[""Samvel Karapetyan's hometown in the former Soviet Union was called Kalinino. After he became rich and powerful, Karapetyan had it renamed into Tashir.\r\n"", ""Karapetyan's brother Karen is a well-known Armenian politician, who headed the president's administration and was elected member of National Assembly several times.""]",False,,,,,,,,,,,,,,
617,Billionaires,2018,3,marc-ladreit-de-lacharriere,,606,billionaires,3700.0,Finance and Investments,0,19.0,"{'name': 'Marc Ladreit de Lacharriere', 'uri': 'marc-ladreit-de-lacharriere', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75a13910380d0006fba9c0/416x416.jpg?background=000000&cropX1=97&cropX2=1439&cropY1=31&cropY2=1373'}",True,Marc Ladreit de Lacharriere,77.0,France,,Paris,finance,['Finance and Investments'],France,,1556308554800,29,0.0,0.0,0.0,faris/5/2018/8257,618,True,600.0,19.354838709677423,True,U,M,-919987200000.0,123.0,Ladreit de Lacharriere,Marc,The World's Billionaires,,,1520294400000,False,False,,630.0,http://specials-images.forbesimg.com/imageserve/5e75a13910380d0006fba9c0/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e75a13910380d0006fba9c0/416x416.jpg?background=000000&cropX1=97&cropX2=1439&cropY1=31&cropY2=1373,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Marc Ladreit de Lacharriere is chief executive and chairman of Fimalac, best known for a 20% stake in credit rating agency Fitch Ratings.', ""Fimalac went private in July 2017 after Ladreit de Lacharriere's Groupe Marc De Lacharriere acquired all of Fimalac's shares."", 'Ladreit de Lacharriere founded Fimalac in 1991 and purchased Fitch Ratings in 1998.', ""Fimalac sold 30% of Fitch Ratings to media firm Hearst for $1.97 billion at the beginning of 2015 bringing Hearst's stake in Fitch to 80%."", 'Fimalac also operates live entertainment shows and such venues as concert halls and theaters through majority and minority stakes in various firms.']","[""Ladreit de Lacharriere attended the prestigious Ecole Nationale d'Administration then joined Banque Indosuez. "", 'He is president of the Fondation Culture et Diversité, which he founded in 2006 with his daughter.']",False,,,,,,,,,,,,,,
618,Billionaires,2018,3,angela-leong,,606,billionaires,3700.0,Gambling & Casinos,0,25.0,"{'name': 'Angela Leong', 'uri': 'angela-leong', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/620d3a8f5f32a602c7f05d4f/416x416.jpg?background=000000&cropX1=1051&cropX2=2810&cropY1=91&cropY2=1850'}",True,Angela Leong,56.0,Hong Kong,,Hong Kong,casinos,['Gambling & Casinos'],Hong Kong,,1554476730073,36,0.0,0.0,0.0,faris/5/2018/13596,619,True,-400.0,-9.756097560975604,False,D,F,-276980400000.0,227.0,Leong,Angela,The World's Billionaires,,,1520312400000,False,False,,427.0,http://specials-images.forbesimg.com/imageserve/620d3a8f5f32a602c7f05d4f/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/620d3a8f5f32a602c7f05d4f/416x416.jpg?background=000000&cropX1=1051&cropX2=2810&cropY1=91&cropY2=1850,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Angela Leong is the managing director and largest individual shareholder of casino company SJM Holdings. She is also an elected Macau legislator. ', 'Publicly traded SJM Holdings, one of six companies authorized to operate casinos in Macau, has 19 casinos.', 'She is the fourth wife of Stanley Ho, who started Sociedade de Turismo e Diversões de Macau, or STDM, which controls SJM Holdings.', 'Leong, who started investing in her early 20s, also has a large portfolio of Hong Kong properties, to which she owes the vast majority of her wealth']","['Leong came from a wealthy army family, but things changed when her father died in 1974. She joined a dance school partly for the free accommodation, as her family had to move out of government housing. ', 'In 1986, Leong met Macau legend Stanley Ho through his brother, who had been attending her dance class. ']",False,,,,,,,,,,,,,,
619,Billionaires,2018,3,li-gaiteng,,606,billionaires,3700.0,Manufacturing,0,63.0,"{'name': 'Li Gaiteng', 'uri': 'li-gaiteng', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a904c9d4bbe6f0fa8265ebe/416x416.jpg?background=000000&cropX1=26&cropX2=321&cropY1=38&cropY2=333'}",True,Li Gaiteng,45.0,China,,Shanghai,hair dryers,['Manufacturing'],China,,1554477495029,19,0.0,0.0,0.0,faris/5/2018/199719,620,False,1200.0,48.0,True,U,M,71557200000.0,99.0,Li,Gaiteng,The World's Billionaires,,,1520312400000,False,False,,814.0,http://specials-images.forbesimg.com/imageserve/5a904c9d4bbe6f0fa8265ebe/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a904c9d4bbe6f0fa8265ebe/416x416.jpg?background=000000&cropX1=26&cropX2=321&cropY1=38&cropY2=333,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['A former motorcycle repairman, Li Gaiteng founded Shanghai Flyco Electrical Appliance, which had an IPO in April 2016.', 'He owns 88% of the company, which makes appliances such as electric shavers and hair dryers.']",,False,,,,,,,,,,,,,,
620,Billionaires,2018,3,mangal-prabhat-lodha,,606,billionaires,3700.0,Real Estate,0,31.0,"{'name': 'Mangal Prabhat Lodha', 'uri': 'mangal-prabhat-lodha', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76921dc7b02d000666cfcc/416x416.jpg?background=000000&cropX1=364&cropX2=1902&cropY1=187&cropY2=1726'}",True,Mangal Prabhat Lodha,62.0,India,,Mumbai,real estate,['Real Estate'],India,,1554477048703,29,0.0,0.0,0.0,faris/5/2018/13161,621,True,1700.0,85.0,True,U,M,-444510000000.0,66.0,Lodha,Mangal Prabhat,The World's Billionaires,,,1520312400000,False,False,,1030.0,http://specials-images.forbesimg.com/imageserve/5e76921dc7b02d000666cfcc/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76921dc7b02d000666cfcc/416x416.jpg?background=000000&cropX1=364&cropX2=1902&cropY1=187&cropY2=1726,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Politician and property magnate Mangal Prabhat Lodha founded privately held developer Lodha Group in Mumbai.', ""A native of the desert state of Rajasthan, Lodha started off by building middle-class homes in Mumbai's far-flung suburbs."", 'After his sons Abhishek and Abhinandan joined the business in 2003, the firm went on an expansion binge picking up prime land parcels.', ""Lodha is building Mumbai's first Trump Tower, a  75-story luxury skyscraper, located in a complex called The Park, in midtown Mumbai."", 'Lodha has revived his plan to list his company. ']","[""Lodha is a member of prime minister Narendra Modi's Bharatiya Janata Party. "", 'He successfully lobbied for a law to ban the slaughter of cows, a key electoral plank for his political party, in his home state of Maharashtra. ']",False,,,,,2.0,False,,,,,,,,
621,Billionaires,2018,3,michael-milken,,606,billionaires,3700.0,Finance and Investments,0,206.0,"{'name': 'Michael Milken', 'uri': 'michael-milken', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba54b774bbe6f79516f6035/416x416.jpg?background=000000&cropX1=615&cropX2=2337&cropY1=389&cropY2=2113'}",True,Michael Milken,71.0,United States,California,Los Angeles,investments,['Finance and Investments'],United States,,1554476831379,37,0.0,0.0,0.0,faris/5/2018/5278,622,True,100.0,2.7777777777777715,True,U,M,-741470400000.0,225.0,Milken,Michael,The World's Billionaires,,,1520312400000,False,False,8.0,522.0,http://specials-images.forbesimg.com/imageserve/5ba54b774bbe6f79516f6035/280x425.jpg?fit=scale&background=000000,West,"Los Angeles-Long Beach-Santa Ana, CA",//specials-images.forbesimg.com/imageserve/5ba54b774bbe6f79516f6035/416x416.jpg?background=000000&cropX1=615&cropX2=2337&cropY1=389&cropY2=2113,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Mike Milken joined what became investment bank Drexel Burnham Lambert in 1969 and expanded the market for high-yield junk bonds.', 'He was banned from the securities industry for life after pleading guilty to a securities fraud charge in 1990.', 'Milken now chairs the Milken Institute think tank, which produces the annual Milken Global Conference in Los Angeles, the Davos of the West Coast.', 'Milken has investments in private equity, hedge funds, venture capital and more than one asset management firm.', 'Milken pledged $10 million to George Washington U in 2014 to fund public health programs. Its school of public health bears the Milken Institute name.']","['Milken founded what is now called the Prostate Cancer Foundation in 1993 after his own battle with prostate cancer. ', 'Milken switched majors at U.C. Berkeley from math and science to business after the 1965 Watts riots in Los Angeles, determined to democratize capital access.']",False,,,4.0,,,,,,,,,,,
622,Billionaires,2018,3,yuri-milner,,606,billionaires,3700.0,Finance and Investments,0,29.0,"{'name': 'Yuri Milner', 'uri': 'yuri-milner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7792c5c7b02d000666d919/416x416.jpg?background=000000&cropX1=288&cropX2=2738&cropY1=20&cropY2=2468'}",True,Yuri Milner,56.0,United States,California,Los Altos,tech investments,['Finance and Investments'],Russia,Digital Sky Technologies,1554476859916,31,0.0,0.0,0.0,faris/5/2018/13434,623,True,200.0,5.714285714285722,True,U,M,-256849200000.0,195.0,Milner,Yuri,The World's Billionaires,Investor,"{'name': 'Digital Sky Technologies', 'type': 'Growth Equity', 'title': 'Partner', 'government': False, 'website': 'www.dst-global.com'}",1520312400000,False,False,,544.0,http://specials-images.forbesimg.com/imageserve/5e7792c5c7b02d000666d919/280x425.jpg?fit=scale&background=000000,West,,//specials-images.forbesimg.com/imageserve/5e7792c5c7b02d000666d919/416x416.jpg?background=000000&cropX1=288&cropX2=2738&cropY1=20&cropY2=2468,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Russia's most influential tech investor, Yuri Milner was an early backer of Facebook and Twitter through his venture fund, DST Global. "", 'Milner sold those stakes and later invested in Spotify and Airbnb. ', 'Milner also bet big on Chinese tech companies, including online retailers Alibaba and JD. Com, and mobile phone maker Xiaomi. ']","['A former physicist, Milner is a cofounder of the Breakthrough Prize, which rewards top scientists with lucrative prizes and a glitzy awards ceremony. ', 'In July 2015, he launched ""Breakthrough Listen,"" a $100 million project to search for alien life.  ']",False,,,,,,,,,"[{'name': 'AirBnB', 'image': 'http://images.forbes.com/media/lists/companies/airbnb_65x65.jpg', 'uri': 'airbnb', 'type': 'investment', 'imageExists': True}, {'name': 'Facebook', 'image': 'http://images.forbes.com/media/lists/companies/facebook_65x65.jpg', 'uri': 'facebook', 'type': 'investment', 'imageExists': True}, {'name': 'Groupon', 'image': 'http://images.forbes.com/media/lists/companies/groupon_65x65.jpg', 'type': 'investment', 'imageExists': True}]",Airbnb,,,,
