,name,year,month,uri,rank,listUri,finalWorth,category,otherCompensation,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,naturalId,position,imageExists,selfMade,status,gender,birthDate,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,qas,bios,abouts,premiumProfile,philanthropyScore,impactInvestor,parentListUri,embargo,totalCharitableDonation,charitableDonationPercentage,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,bio,notableDeal,valueCreated,clients
582,Billionaires,2020,4,jb-pritzker,565,billionaires,3400.0,Finance & Investments,0,"{'name': 'J.B. Pritzker', 'uri': 'jb-pritzker', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8aedff22254b0008e16650/416x416.jpg?background=000000&cropX1=563&cropX2=1477&cropY1=40&cropY2=954'}",True,J.B. Pritzker,55.0,United States,Illinois,Springfield,"hotels, investments",['Finance & Investments'],United States,,1617122783787,26,faris/5/2020/7547,583,False,False,U,M,-156193200000.0,Pritzker,J.B.,The World's Billionaires,,,1586314800000,False,False,3.0,http://specials-images.forbesimg.com/imageserve/5d8aedff22254b0008e16650/280x425.jpg?fit=scale&background=000000,Midwest,"Springfield, IL",//specials-images.forbesimg.com/imageserve/5d8aedff22254b0008e16650/416x416.jpg?background=000000&cropX1=563&cropX2=1477&cropY1=40&cropY2=954,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Jay Robert ""JB"" Pritzker was elected Governor of Illinois in November 2018 on the Democratic ticket, defeating the Republican incumbent, Bruce Rauner.', 'An heir to the Hyatt Hotel fortune, Pritzker ran private equity firm Pritzker Group with his brother Anthony until March 2017.', 'His charitable foundation supports nonprofits primarily in Chicago, including the Ounce of Prevention Fund, which provides early-childhood education.', 'His uncle Jay Pritzker (d.1999) founded Hyatt Hotels and his father Donald (d. 1972) managed and developed the Hyatt Hotel chain.', 'His sister Penny Pritzker, also a billionaire, served as U.S. Commerce Secretary under President Obama from 2013 to early 2017.']","['With a net worth of $3.4 billion, Pritzker is the richest politician in the U.S., ahead of President Donald Trump.', 'He is one of 11 billionaires in the Pritzker family.']",False,3.0,True,,,,,,,,,,,,
583,Billionaires,2020,4,enrique-razon-jr,565,billionaires,3400.0,Logistics,0,"{'name': 'Enrique Razon, Jr.', 'uri': 'enrique-razon-jr', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/62f2d5ed969eb6ad58fe6374/416x416.jpg?background=000000&cropX1=0&cropX2=968&cropY1=1&cropY2=969'}",True,"Enrique Razon, Jr.",60.0,Philippines,,Manila,ports,['Logistics'],Philippines,,1617122584414,28,faris/5/2020/8178,584,True,False,D,M,-310244400000.0,Razon,Enrique,The World's Billionaires,,,1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/62f2d5ed969eb6ad58fe6374/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/62f2d5ed969eb6ad58fe6374/416x416.jpg?background=000000&cropX1=0&cropX2=968&cropY1=1&cropY2=969,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Enrique Razon Jr. chairs the International Container Terminal Services (ICTSI), the country's leading terminal operator."", 'ICTSI also has subsidiaries in Eastern Europe, Africa, and the Americas.', ""Razon's grandfather started the business with a port in Manila in 1916, before his father rebuilt it after WWII. Razon grew the business globally. "", 'His hospitality firm Bloomberry Resorts includes the Solaire Resort and Casino, its crown jewel, in the Philippines.']","[""Mr. Razon left school when he was 17 years old to take a minimum-wage job at the family's cargo-loading business and worked his way through the ranks."", 'Razon owned a basketball team in the Philippine Basketball League (PBL), with most players from the De La Salle University.']",False,,,,,,,,,,,,,,
584,Billionaires,2020,4,thomas-schmidheiny,565,billionaires,3400.0,Construction & Engineering,0,"{'name': 'Thomas Schmidheiny', 'uri': 'thomas-schmidheiny', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/416x416.jpg?background=000000&cropX1=1427&cropX2=2405&cropY1=14&cropY2=991'}",True,Thomas Schmidheiny,74.0,Switzerland,,Jona,cement,['Construction & Engineering'],Switzerland,,1617669691968,26,faris/5/2020/4625,585,True,False,D,M,-758678400000.0,Schmidheiny,Thomas,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/416x416.jpg?background=000000&cropX1=1427&cropX2=2405&cropY1=14&cropY2=991,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Thomas Schmidheiny gets the bulk of his fortune from building materials giant Lafarge Holcim, which was formed via a mega-merger. ', 'His grand-uncle Ernt founded the family business in 1912; over time the family built an empire of bricks and cement.', 'His father Max divided the estate in 1984 and Thomas inherited cement and concrete supplier Holcim. His brother Stephan got concrete supplier Eternit.', 'Thomas, now honorary chairman of Holcim, left the board in 2018. He retired as chairman in 2003 after running the company for 20 years.', 'Schmidheiny also has wineries in California, Argentina, and Switzerland. ']","[""Schmidheiny's son co-founded Berlin-based film distributor DCM and his daughter built a brewery in Latin America."", ""Schmidheiny's grandfather founded a vine growers cooperative and his dad started making wine on the family's Heerbrugg estate when Schmidheiny was a child.  ""]",False,,,,,,,,,,,,,,
585,Billionaires,2020,4,richard-schulze,565,billionaires,3400.0,Fashion & Retail,0,"{'name': 'Richard Schulze', 'uri': 'richard-schulze', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/416x416.jpg?background=000000&cropX1=101&cropX2=1176&cropY1=52&cropY2=1127'}",True,Richard Schulze,79.0,United States,Florida,Bonita Springs,Best Buy,['Fashion & Retail'],United States,Best Buy,1617122623959,26,faris/5/2020/6726,586,True,True,D,M,-915044400000.0,Schulze,Richard,The World's Billionaires,Chairman,"{'name': 'Best Buy', 'uri': 'companies/best-buy', 'title': 'Chairman', 'government': False, 'featuredExecutive': False}",1586314800000,False,False,8.0,http://specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/280x425.jpg?fit=scale&background=000000,South,"Cape Coral, FL",//specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/416x416.jpg?background=000000&cropX1=101&cropX2=1176&cropY1=52&cropY2=1127,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Richard Schulze worked as an electronics components manufacturer representative before opening his stereo equipment shop, Sound of Music, in 1966. ', 'He grew it into the chain of superstores he renamed Best Buy. ', 'He is chairman emeritus and its largest individual shareholder with a 12% stake.', ""Schulze served as the company's CEO from 1983 to 2002 and stepped down as chairman in 2012, when a scandal erupted around his hand-picked CEO."", 'Schulze aims to give away $1 billion of his fortune in his lifetime, through his family foundation.']","['In 2019, Best Buy named Corie Barry as CEO. She became the first woman to lead the company in its 53-year history. ', 'He and his wife Maureen both lost their first spouses to mesothelioma cancer and donated $6 million to Moffitt Cancer Center in 2018. ']",False,3.0,,,,,,,,,,,,,
586,Billionaires,2020,4,lynn-schusterman,565,billionaires,3400.0,Energy,0,"{'name': 'Lynn Schusterman', 'uri': 'lynn-schusterman', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/9d68965dce3f7b7ef35b0630e212e048/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746'}",True,Lynn Schusterman,81.0,United States,Oklahoma,Tulsa,"oil & gas, investments",['Energy'],United States,,1599249656637,23,faris/5/2020/8539,587,True,False,U,F,-976579200000.0,Schusterman,Lynn,The World's Billionaires,,,1586300400000,False,False,1.0,http://specials-images.forbesimg.com/imageserve/9d68965dce3f7b7ef35b0630e212e048/280x425.jpg?fit=scale&background=000000,South,"Tulsa, OK",//specials-images.forbesimg.com/imageserve/9d68965dce3f7b7ef35b0630e212e048/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Lynn's husband Charles Schusterman founded Samson Resources in 1971 and grew it until his death from leukemia in 2000."", 'She sold the company to a KKR-led group for $7.2 billion in 2011. ', 'Of the Samson proceeds, $2.3 billion went to the Charles & Lynn Schusterman Foundation, devoted to Jewish charities and early childhood education.']","['Samson went bankrupt in 2015, burdened with too much debt as oil prices fell.']",False,5.0,,,,,,,,,,"Philanthropist Schusterman's late husband, Charles, founded energy company Samson Resources in 1971 and grew it until his death from leukemia in 2000. She sold the company in 2011 for $7.2 billion and has funneled much of that money to her foundation, which supports Jewish causes and early childhood education.",,,
587,Billionaires,2020,4,romesh-t-wadhwani,565,billionaires,3400.0,Technology,0,"{'name': 'Romesh T. Wadhwani', 'uri': 'romesh-t-wadhwani', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/416x416.jpg?background=000000&cropX1=234&cropX2=3262&cropY1=636&cropY2=3663'}",True,Romesh T. Wadhwani,72.0,United States,California,Palo Alto,software,['Technology'],United States,Symphony Technology Group,1617122782683,32,faris/5/2020/6989,588,True,True,U,M,-705441600000.0,Wadhwani,Romesh T.,The World's Billionaires,Founder and Chairman,"{'name': 'Symphony Technology Group', 'title': 'Founder and Chairman', 'government': False, 'featuredExecutive': False}",1586314800000,False,False,8.0,http://specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",https://specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/416x416.jpg?background=000000&cropX1=234&cropX2=3262&cropY1=636&cropY2=3663,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Romesh Wadhwani is the chairman and CEO of Symphony Technology Group, which brings in $2.5 billion in annual revenues.', 'He combined 9 of his companies that were AI-focused into a new group called SymphonyAI in 2017.', 'After graduating from the Indian Institute of Technology, he went to Carnegie Mellon and received a Ph.D. in 1972 in electrical engineering. ', 'The serial entrepreneur later founded Aspect Development, which i2 Technologies acquired for $9.3 billion in stock in 1999.', 'He sits on the boards of the Kennedy Center and the Center for Strategic and International Studies.', 'He and his brother, Sunil, founded the Wadhwani Institute of Artificial Intelligence at the University of Mumbai in 2018, committing over $30 million.']","['Born in present day Pakistan, Wadhwani was only a few days old when his parents fled to India as the British Indian Empire underwent partition.', 'Wadhwani announced in 2015 plans to commit up to $1 billion to fund entrepreneurship initiatives in India.']",False,3.0,,,,,,,,,,,,,
588,Billionaires,2020,4,zhang-jin,565,billionaires,3400.0,Diversified,0,"{'name': 'Zhang Jin', 'uri': 'zhang-jin', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Zhang Jin,48.0,China,,Guangzhou,diversified,['Diversified'],China,,1617122741610,30,faris/5/2020/200026,589,False,True,D,M,58165200000.0,Zhang,Jin,The World's Billionaires,,,1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Zhang Jin chairs Guangdong-headquartered Cedar Holdings, whose business interests include real estate, finance and auto sales.', 'Born the son of a government worker, Zhang first prospered from stock investments.', 'Zhang Jin is a graduate of Shenzhen University.\r\n\r\n']",,False,,,,,,,,,,,,,,
589,Billionaires,2020,4,majid-al-futtaim,590,billionaires,3300.0,Real Estate,0,"{'name': 'Majid Al Futtaim & family', 'uri': 'majid-al-futtaim', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/e9477990f0df68ea92063acd9c7228d1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=160&cropY2=904'}",True,Majid Al Futtaim & family,,United Arab Emirates,,Dubai,"real estate, retail",['Real Estate'],United Arab Emirates,,1639774958458,27,faris/5/2020/4937,590,True,False,D,M,,Al Futtaim,Majid,The World's Billionaires,,,1586217600000,False,False,,http://specials-images.forbesimg.com/imageserve/e9477990f0df68ea92063acd9c7228d1/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/e9477990f0df68ea92063acd9c7228d1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=160&cropY2=904,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Majid Al Futtaim founded retailing and entertainment giant Majid Al Futtaim Holding, known as MAF, in 1992.', 'MAF owns and operates 13 hotels and 26 malls, including Mall of the Emirates in Dubai and the Mall of Egypt in Cairo.', 'It also has the exclusive license to operate hypermarkets for French company Carrefour across the Middle East, North Africa and Central Asia. ', 'His son Tariq sits on the board while non-family members manage the conglomerate, which publishes its revenues and profits annually.', 'The group had $9.4 billion in revenue in 2018, but registered a small loss because of a market downturn.']","['Mall of the Emirates boasts an indoor ski slope.', 'MAF owns the rights to the LEGO store and American Girl in the Middle East.']",False,,,billionaires,,,,,,,,,,,
590,Billionaires,2020,4,mohed-altrad,590,billionaires,3300.0,Construction & Engineering,0,"{'name': 'Mohed Altrad', 'uri': 'mohed-altrad', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75a303d8e1ae0007b716c9/416x416.jpg?background=000000&cropX1=794&cropX2=3137&cropY1=6&cropY2=2348'}",True,Mohed Altrad,72.0,France,,Montpellier,"scaffolding, cement mixers",['Construction & Engineering'],France,,1617669819601,25,faris/5/2020/196137,591,True,True,U,M,-688435200000.0,Altrad,Mohed,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5e75a303d8e1ae0007b716c9/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e75a303d8e1ae0007b716c9/416x416.jpg?background=000000&cropX1=794&cropX2=3137&cropY1=6&cropY2=2348,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Mohed Altrad heads $3.4 billion (sales) Altrad Group, which provides construction and maintenance services.', 'Altrad began life as an orphaned Bedouin in the Syrian desert. He was raised by his grandmother and attended school against her wishes. ', 'He eventually won himself a scholarship to study in France, where he earned undergraduate degrees in physics and math and a Ph.D. in computer science.', 'After stints at tech firms and the Abu Dhabi National Oil Company, he bought a bankrupt scaffolding manufacturer in France with a partner in 1985.']","[""When Altrad immigrated to France from Syria in 1969, he didn't speak French and survived on one meal a day.                "", 'Altrad owns a majority stake in Montpellier Hérault Rugby and unsuccessfully attempted to buy a stake in Gloucester Rugby in the UK.']",False,,,,,,,,,,,,,,
591,Billionaires,2020,4,shari-arison,590,billionaires,3300.0,Service,0,"{'name': 'Shari Arison', 'uri': 'shari-arison', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760'}",True,Shari Arison,62.0,Israel,,Tel Aviv,Carnival Cruises,['Service'],Israel,,1617669716943,26,faris/5/2020/4626,592,True,False,D,F,-388540800000.0,Arison,Shari,The World's Billionaires,"Investor, Philanthropist",,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Shari Arison inherited a fortune from her late father Ted who founded cruise ship line Carnival Corp., and has reinvested much of it.', ""Israel's richest woman, Arison created The Doing Good Model - guidelines for incorporating social good into running a business."", 'She has invested in various real estate projects, including a desalination plant and a thermo-solar power plant. \r\n', ""She also owns 16% of Bank Hapoalim, Israel's largest bank. "", 'She also founded the Ted Arison Family Foundation in 1981.']","[""She received the annual Medal of Light award from Israel's parliament in 2016 for her work with Holocaust survivors through the Arison Family Foundation. "", 'In 2007 she launched the annual Good Deeds Day to advocate community service. In 2017, Good Deeds Day was recognized in 93 countries.']",False,,,,,,,,,,,,,,
