,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,investments
192,Billionaires,2011,3,ira-rennert,"Bought Humvee maker AM General in 1992 and launched luxury SUV Hummer market. Sold majority stake to billionaire Ronald Perelman for $930 million in 2004. Owns one of the biggest homes in the U.S. in Sagaponack. N.Y. The 43,031-square-foot mansion is said to have 29 bedrooms and 39 bathrooms. Gives regularly to Jewish causes, including a mikvah (ritual bath) to New York's Fifth Avenue Synagogue.",196,billionaires,5200.0,0,58.0,"{'name': 'Ira Rennert', 'uri': 'ira-rennert', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/57e06ef631358e16c589b9fd/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=44&cropY2=710'}",True,Ira Rennert,76.0,United States,New York,investments,['Investments'],United States,1381371241812,10,0.0,0.0,0.0,0.0,0.0,faris/5/2011/6258,197,True,-100.0,-1.8867924528301927,True,D,M,-1123099200000.0,225.0,Rennert,Ira,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtvaR,http://onforb.es/1IR71XC,1300248000000,False,False,http://specials-images.forbesimg.com/imageserve/57e06ef631358e16c589b9fd/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/57e06ef631358e16c589b9fd/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=44&cropY2=710,False,Investments,New York,,,,,,,,,,,,,,,
193,Billionaires,2011,3,wu-yajun,"The richest self-made woman in the world is a former journalist. Shares in Wu's Hong Kong-listed real estate developer Longfor Properties rose by a quarter from a year earlier amid brisk sales growth. Contract sales for 2010 soared 81% from a year earlier to $5 billion. From its roots in Chongqing in central China, Longfor has been expanding in relatively profitable markets in first-tier cites. Longfor listed its shares in Hong Kong Nov. 2009. Wu shares her fortune with her husband.",185,billionaires,5500.0,0,5.0,"{'name': 'Wu Yajun & family', 'uri': 'wu-yajun', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/636e8b37e706e9038761196b/416x416.jpg?background=000000&cropX1=1066&cropX2=2898&cropY1=868&cropY2=2699'}",True,Wu Yajun & family,47.0,China,Beijing,real estate,['Real Estate'],China,1320241157953,1320241153976,0.0,0.0,0.0,0.0,0.0,faris/5/2011/975,197,True,1600.0,41.02564102564102,True,U,F,-189370800000.0,99.0,Wu,Yajun,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwu1Wq,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/636e8b37e706e9038761196b/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/636e8b37e706e9038761196b/416x416.jpg?background=000000&cropX1=1066&cropX2=2898&cropY1=868&cropY2=2699,False,,Beijing,,,,,,,,,,,,,,,
194,Billionaires,2011,3,zhang-zhirong,"Zhang's fortune increased sharply this year in connection with the successful Hong Kong listing of his shipbuilding company China Rongsheng Heavy Industries, which raised $1.8 billion in November. The IPO attracted investments by China Life and China International Capital Corp., two of China's largest financial industry businesses, as well as Hong Kong billionaire Cheng Yu-tung. The shipbuilder's listing offset a more than one third drop in the value of Hong Kong-listed Glorious Property Holdings, Zhang's other major source of wealth,  in the past year amid China's efforts to cool down real estate prices and inflation. Before he started developing real estate, Zhang worked in the construction materials trade and construction sub-contracting. His first real estate development project was Sunshine Greenland in Shanghai in 1996. He holds a master's degree in business administration from Asia Macau International Open University.",192,billionaires,5400.0,0,8.0,"{'name': 'Zhang Zhirong', 'uri': 'zhang-zhirong', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/de34525958dbc6544d59b65b8b7f34a2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744'}",True,Zhang Zhirong,42.0,Hong Kong,Hong Kong,Shipbuilding,['Logistics'],Hong Kong,1320241806421,1320241810136,0.0,0.0,0.0,0.0,0.0,faris/5/2011/1498,198,True,2900.0,116.0,True,U,M,-34196400000.0,227.0,Zhang,Zhirong,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOV7Q1,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/de34525958dbc6544d59b65b8b7f34a2/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/de34525958dbc6544d59b65b8b7f34a2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,False,,Hong Kong,,,,,,,,,,,,,,,
195,Billionaires,2011,3,patrick-soon-shiong,"The doctor added $200 million to his fortune over the last year as he sold Abraxis BioScience to Celgene for $2.9 billion in October 2010. He's pledged half of his fortune to charity, joining the Bill Gates-Warren Buffett Giving Pledge initiative: ""Growing up in South Africa ... we had direct experience of inequality."" His father was a village doctor in China; family immigrated to South Africa during WWII. Finished high school at 16; doctor by 23. Took American Pharmaceutical Partners public 2001. Launched cancer treatment Abraxane 2005; drug more potent, with fewer side effects than treatments then available.",196,billionaires,5200.0,0,58.0,"{'name': 'Patrick Soon-Shiong', 'uri': 'patrick-soon-shiong', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5ba4416731358e5690cd9dd9/416x416.jpg?background=000000&cropX1=1048&cropX2=1735&cropY1=186&cropY2=872'}",True,Patrick Soon-Shiong,59.0,United States,Los Angeles,generic drugs,['Health care'],United States,1358269289781,1358269285951,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7430,198,True,200.0,4.0,True,U,M,-568062000000.0,225.0,Soon-Shiong,Patrick,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwswrb,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5ba4416731358e5690cd9dd9/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5ba4416731358e5690cd9dd9/416x416.jpg?background=000000&cropX1=1048&cropX2=1735&cropY1=186&cropY2=872,False,Health care,California,,,,,,,,,,,,,,,
196,Billionaires,2011,3,antonio-ermirio-de-moraes,"Revered voice among Brazilian business chairs family-owned conglomerate Grupo Votorantim, whose activities span steel, finance, farming, chemicals, concentrated orange juice, energy, cement and pulp and paper.  Grupo Votorantim was founded in 1918 by Antonio's father, senator Jose Ermirio de Moraes. Group is divided among three siblings.",193,billionaires,5300.0,0,7.0,"{'name': 'Antonio Ermirio de Moraes & family', 'uri': 'antonio-ermirio-de-moraes', 'imageExists': True}",True,Antonio Ermirio de Moraes & family,82.0,Brazil,Sao Paulo,diversified,['Diversified'],Brazil,1320241499140,1320241484901,0.0,0.0,0.0,0.0,0.0,faris/5/2011/4502,200,True,2300.0,76.66666666666666,False,U,M,-1312056000000.0,140.0,Ermirio de Moraes,Antonio,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1sq67tL,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
197,Billionaires,2011,3,shari-arison,"Israel's richest woman inherited two of the country's largest companies: $75 billion (assets) Bank Hapoalim, and infrastructure behemoth Housing & Construction. Stake in Carnival Cruise increased 10% in value over last 12 months. Also owns Miya, a $100 million venture dedicated to reducing leaks in underground water pipes. Eccentric heiress published book outlining philosophy of connecting business with spirituality.",200,billionaires,5100.0,0,3.0,"{'name': 'Shari Arison', 'uri': 'shari-arison', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760'}",True,Shari Arison,53.0,,,Carnival Cruises,['Service'],Israel,1365612197734,1365612360660,0.0,0.0,0.0,0.0,0.0,faris/5/2011/4626,201,True,1700.0,50.0,False,U,F,-388526400000.0,211.0,Arison,Shari,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtuDW,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760,False,Service,,,"Investor, Philanthropist",,,,,,,,,,,,,
198,Billionaires,2011,3,nikolai-tsvetkov,"In December 2010 sold his supermarket chain Kopeyka (Kopek) to X5 Group for $1.1 billion in cash. Chairs financial services firm, Ursalib, which is currently looking for a strategic investor or to IPO. Former air force lieutenant colonel met Leonid Fedun, also a former military officer, who was a privatization consultant for Lukoil. After setting up Nikoil (later renamed Uralsib) in partnership with other top Lukoil managers such as Vagit Alekperov, Tsvetkov helped them gain a controlling stake in the oil company; for his services was rewarded with a sizable Lukoil stake. He left the oil firm's board of directors last year but still has about 1% of its shares. Also owns legendary Lomonosov Porcelain, to which he returned its original name, Imperial Porcelain Manufacture. Passionate about Eastern philosophy and yoga.",193,billionaires,5300.0,0,27.0,"{'name': 'Nikolai Tsvetkov', 'uri': 'nikolai-tsvetkov', 'imageExists': True}",True,Nikolai Tsvetkov,50.0,Russia,Moscow,"banking, retail",['Finance'],Russia,1320241466515,1320241457752,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7497,201,True,2100.0,65.625,True,U,M,-304200000000.0,195.0,Tsvetkov,Nikolai,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwxapo,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
199,Billionaires,2011,3,david-geffen,"Hollywood's richest man was inducted into 2010 Rock and Roll Hall of Fame. Fortune up thanks to jump in value of massive contemporary art collection. Geffen owns stake in DreamWorks Studio, although he is no longer involved in that business; departed in 2008. Founded Asylum Records and Geffen Records, launching careers of classics: Eagles, Aerosmith and Guns N' Roses. Sold out to MCA for $550 million in 1990. Started by sorting mail at William Morris talent agency. With partners Jeffrey Katzenberg and Steven Spielberg launched DreamWorks SKG in 1995. Bought $14 million apartment in Manhattan on Fifth Avenue in 2010.",200,billionaires,5100.0,0,61.0,"{'name': 'David Geffen', 'uri': 'david-geffen', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=356&cropY2=2353'}",True,David Geffen,68.0,United States,Malibu,"movies, music",['Media'],United States,1358269330234,1358269327323,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5785,203,True,100.0,2.0,True,U,M,-847656000000.0,225.0,Geffen,David,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTEsV,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=356&cropY2=2353,False,Media,California,,,,,,,,,,,,,,,
200,Billionaires,2011,3,tsai-eng-meng,"Turned father's small Taiwan trader I Lan Foods Industrial into a mainland Chinese food and beverage giant that sells snacks, rice crackers, dairy products, and, increasingly, juice. Tsai listed Want Want Holdings in Singapore in 1996, only to delist in 2007 and to transfer its food and beverage business to a new Hong Kong listing, Want Want China, in 2008.  Want Want also listed back at home in Taiwan in 2009.  Brisk growth has made Want Want one of few to graduate from Forbes Asia's ""Best Under a Billion"" List for small caps to its ""Fab 50"" for blue-chips.  Also operates hotels and media business and invests in insurance. Son Tsai Shao-Chung is a member of Want Want's board of directors.",196,billionaires,5200.0,0,4.0,"{'name': 'Tsai Eng-Meng', 'uri': 'tsai-eng-meng', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/58a0a4eda7ea431f321958b6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813'}",True,Tsai Eng-Meng,54.0,,,food,['Food and Beverage'],Taiwan,1320241061781,1320241048174,0.0,0.0,0.0,0.0,0.0,faris/5/2011/1223,205,True,900.0,20.930232558139522,False,U,M,-410209200000.0,95.0,Tsai,Eng-Meng,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsNdW,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/58a0a4eda7ea431f321958b6/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/58a0a4eda7ea431f321958b6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813,False,,,,,,,,,,,,,,,,,
201,Billionaires,2011,3,charles-b-johnson,"Father, Rupert Sr., founded early mutual fund shop Franklin Distributors 1947. Charles became chief exec in 1957, half-brother Rupert Jr. joined 8 years later. Duo expanded into Franklin Resources 1969; added Templeton Funds 1992, Fiduciary Trust 2001. Now called Franklin Templeton Investments, managed $ $670.7 billion as of December 2010. Charles is chairman, Rupert Jr. vice chairman; son Gregory is chief executive.",200,billionaires,5100.0,0,61.0,"{'name': 'Charles Johnson', 'uri': 'charles-b-johnson', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a9df322254b0008e1617b/416x416.jpg?background=000000&cropX1=227&cropX2=1037&cropY1=290&cropY2=1100'}",True,Charles Johnson,78.0,United States,Hillsborough,Franklin Resources,['Investments'],United States,1358269347062,1358269339736,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5325,205,False,1100.0,27.499999999999986,True,U,M,-1167159600000.0,225.0,Johnson,Charles,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTHoy,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a9df322254b0008e1617b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a9df322254b0008e1617b/416x416.jpg?background=000000&cropX1=227&cropX2=1037&cropY1=290&cropY2=1100,False,Investments,California,Franklin Resources,Chairman,"{'name': 'Franklin Resources', 'uri': 'companies/franklin-resources', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
202,Billionaires,2011,3,americo-amorim,"Turned small cork factory started by his grandfather in 1870 into world's largest producer of cork, $495 million (sales) Corticeira Amorim; group now also has real estate and tourism interests. No longer involved in daily operations, but owns 50% of the group. Most of his fortune now comes from his extensive investments in stocks, particularly in finance and energy industries; holdings include 7% stake in Banco Popular; 25% in investment company Finpro; 25% in bank BIC Angola; 51% in  Banco Unico Mozambique; 18% in Galp, Portugal's former state energy company; and 25% of Tom Ford, a luxury fashion designer.   Also has land in northern Brazil that he hopes to develop into a tourist spot. With his two brothers, has established a separate private equity fund to take advantage of the financial crisis and acquire failing companies. In 2009  was awarded an honorary doctor of commercial science from St. John's University in New York.",200,billionaires,5100.0,0,1.0,"{'name': 'Americo Amorim', 'uri': 'americo-amorim', 'imageExists': True}",True,Americo Amorim,76.0,Portugal,Grijo,"cork, investments",['Diversified'],Portugal,1320241161015,1320241153758,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8466,206,True,1100.0,27.499999999999986,False,U,M,-1118692800000.0,193.0,Amorim,Americo,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTS3p,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/56cbd612e4b062f6b59a48d5/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,,,
203,Billionaires,2011,3,alejandro-bulgheroni,"Brothers turned Bridas, an oil services company founded by their father, into Argentina's second largest oil and gas company. In March 2010, China's National Overseas Oil Co. (CNOOC) paid $3.1 billion for a 50% stake in privately held Bridas. In December, Bridas purchased from troubled British oil giant BP the 40% of oil and gas producer PanAmerican Energy it didn't already own, for $7.1 billion.",200,billionaires,5100.0,0,1.0,"{'name': 'Carlos and Alejandro Bulgheroni', 'uri': 'alejandro-bulgheroni', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e73d0b107adf00006db9510/416x416.jpg?background=000000&cropX1=834&cropX2=3000&cropY1=177&cropY2=2344'}",True,Carlos and Alejandro Bulgheroni,0.0,Argentina,Buenos Aires,Bridas,['Energy'],Argentina,1320241085875,1320241070380,0.0,0.0,0.0,0.0,0.0,faris/5/2011/13568,208,False,,,False,N,M,,133.0,Bulgheroni,Carlos and Alejandro,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtyDF,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e73d0b107adf00006db9510/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e73d0b107adf00006db9510/416x416.jpg?background=000000&cropX1=834&cropX2=3000&cropY1=177&cropY2=2344,False,,,,,,,,,,,,,,,,,
