,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,philanthropyScore,totalCharitableDonation,charitableDonationPercentage,impactInvestor,numberOfSiblings,numberOfSiblingsEst,qas,portraitImage,landscapeImage,investments,notableDeal,valueCreated,parentListUri,embargo
576,Billionaires,2019,3,mikhail-gutseriev-brother,,568,billionaires,3700.0,Energy,0,,"{'name': 'Mikhail Gutseriev', 'uri': 'mikhail-gutseriev-brother', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=754&cropX2=3423&cropY1=0&cropY2=2667'}",True,Mikhail Gutseriev,60.0,Russia,,Moscow,"oil, real estate",['Energy'],Russia,,1586220597105,27,,,,faris/5/2019/8266,577,False,,,True,D,M,-372902400000.0,,Gutseriev,Mikhail,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=754&cropX2=3423&cropY1=0&cropY2=2667,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Mikhail Gutseriev is a founder and the main shareholder of Safmar Group, a conglomerate with interests in oil, coal, real estate and retail.  ', 'Between 2015 and 2017, he spent $2 billion acquiring banks, pension funds, oil fields, factories, warehouses, real estate and retail companies.', 'In 2017 Binbank, which was headed by his nephew, former billionaire Mikail Shishkhanov, was nationalized by Russian Central Bank.', 'He has eight Russian radio stations, including the popular Radio Shanson.', 'His son Said is a shareholder of Safmar. His father gave him his financial business, a 34% in his oil business and 25% in appliance store chain. ']","['Gutseriev is an owner of Hotel National, the hotel in Moscow where Trump stayed during his first visit to Russia in 1987.', 'Gutseriev writes lyrics for songs performed by famous Russian singers.  ']",False,,,,,,,,,,,,,,
577,Billionaires,2019,3,andreas-halvorsen,,568,billionaires,3700.0,Finance and Investments,0,,"{'name': 'Andreas Halvorsen', 'uri': 'andreas-halvorsen', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e770248d8e1ae0007b72880/416x416.jpg?background=000000&cropX1=57&cropX2=2601&cropY1=0&cropY2=2543'}",True,Andreas Halvorsen,57.0,United States,Connecticut,Darien,hedge funds,['Finance and Investments'],Norway,Viking Global Investors,1587678991768,62,,,,faris/5/2019/14693,578,True,,,True,E,M,-274320000000.0,,Halvorsen,Andreas,The World's Billionaires,Investor,"{'name': 'Viking Global Investors', 'title': 'Founding Partner & Chief Executive Officer', 'government': False}",1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5e770248d8e1ae0007b72880/280x425.jpg?fit=scale&background=000000,Northeast,"Fairfield County, CT",//specials-images.forbesimg.com/imageserve/5e770248d8e1ae0007b72880/416x416.jpg?background=000000&cropX1=57&cropX2=2601&cropY1=0&cropY2=2543,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Andreas Halvorsen runs hedge fund Viking Global Investors.', ""A former Tiger Cub who once traded equities at Julian Robertson's Tiger Management, he struck out on his own with Viking in 1999."", 'The Connecticut-based firm now manages more than $25 billion in assets.', 'After flagship Viking Global hedge fund lost 4% net of fees in 2016, Halvorsen parted with CIO Daniel Sundheim and returned $8 billion to investors.', ""In 2017 Viking's main hedge fund returned about 12% net of fees, driven by its long positions. ""]",,False,,,,,,,,,,,,,,
578,Billionaires,2019,3,samvel-karapetyan,,568,billionaires,3700.0,Construction & Engineering,0,,"{'name': 'Samvel Karapetyan', 'uri': 'samvel-karapetyan', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/416x416.jpg?background=000000&cropX1=250&cropX2=2021&cropY1=100&cropY2=1872'}",True,Samvel Karapetyan,53.0,Russia,,Moscow,real estate,['Construction & Engineering'],Russia,,1587679179751,40,,,,faris/5/2019/13535,579,True,,,True,E,M,-137980800000.0,,Karapetyan,Samvel,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/416x416.jpg?background=000000&cropX1=250&cropX2=2021&cropY1=100&cropY2=1872,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Samvel Karapetyan owns $2.8 billion (sales) Tashir Holding, a commercial real estate developer.  ', 'Karapetyan was born in Armenia but came to Russia in the 1990s and settled in the town of Kaluga. ', 'A long time subcontractor of Gazprom, Tashir also has state contracts to light the central streets in Moscow.', ""Karapetyan's son Sarkis and daughter Tatevik are Tashir's top managers. Tatevik is responsible for the development of its chain of movie theaters.\r\n"", 'Karapetyan has built shopping centers, and bought an electric power company and one of the biggest power plants in Armenia. ']","[""Samvel Karapetyan's hometown in the former Soviet Union was called Kalinino. After he became rich and powerful, Karapetyan had it renamed into Tashir.\r\n"", ""Karapetyan's brother Karen is a well-known Armenian politician, who headed the president's administration and was elected member of National Assembly several times.""]",False,,,,,,,,,,,,,,
579,Billionaires,2019,3,lai-meisong,,568,billionaires,3700.0,Logistics,0,58.0,"{'name': 'Lai Meisong', 'uri': 'lai-meisong', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6182e6a73379474c09b82194/416x416.jpg?background=000000&cropX1=589&cropX2=1515&cropY1=340&cropY2=1266'}",True,Lai Meisong,48.0,China,,Shanghai,package delivery,['Logistics'],China,,1573074663641,36,0.0,0.0,0.0,faris/5/2019/200097,580,False,600.0,19.354838709677423,True,U,M,31536000000.0,99.0,Lai,Meisong,The World's Billionaires,,,1551826800000,False,False,,766.0,http://specials-images.forbesimg.com/imageserve/6182e6a73379474c09b82194/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6182e6a73379474c09b82194/416x416.jpg?background=000000&cropX1=589&cropX2=1515&cropY1=340&cropY2=1266,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Lai Meisong is the founder and chairman of Shanghai-based ZTO Express, an express delivery firm profiting from a boom in e-commerce in China.', 'ZTO listed on the New York Stock Exchange in October 2016.', 'Alibaba and its logistics arm Cainiao Network hold an approximately 10% stake in ZTO.']",,False,,,,,,,,,,,,,,
580,Billionaires,2019,3,douglas-leone,,568,billionaires,3700.0,Finance and Investments,0,203.0,"{'name': 'Douglas Leone', 'uri': 'douglas-leone', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e907d342b720000076d9406/416x416.jpg?background=000000&cropX1=910&cropX2=2570&cropY1=200&cropY2=1859'}",True,Douglas Leone,61.0,United States,California,Atherton,venture capital,['Finance and Investments'],United States,Sequoia Capital,1556311670388,33,0.0,0.0,0.0,faris/5/2019/8577,581,True,200.0,5.714285714285722,True,U,M,-394329600000.0,225.0,Leone,Douglas,The World's Billionaires,Partner,"{'name': 'Sequoia Capital', 'title': 'Partner', 'government': False, 'website': 'www.sequoiacap.com'}",1551744000000,False,False,9.0,652.0,http://specials-images.forbesimg.com/imageserve/5e907d342b720000076d9406/280x425.jpg?fit=scale&background=000000,West,"San Francisco-Oakland-Fremont, CA",//specials-images.forbesimg.com/imageserve/5e907d342b720000076d9406/416x416.jpg?background=000000&cropX1=910&cropX2=2570&cropY1=200&cropY2=1859,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Doug Leone is the managing partner at venture capital firm Sequoia Capital, which operates in China, India, Israel and the U.S. ', 'Leone guided Sequoia into tech investments including Medallia, Rackspace, RingCentral and ServiceNow.', 'Leone inherited the reins from firm founder Don Valentine in the mid-1990s, alongside Michael Moritz.', 'He started his tech career at Sun Microsystems, a firm cofounded by another billionaire venture capitalist, Vinod Khosla.', 'An Italian immigrant, Leone looks for entrepreneurs from humble, far-flung backgrounds.']","['When Leone moved to New York with his family at age 11, he barely spoke a word of English.', ""He's known for getting up at 4:30 a.m. to work out before a day at the firm.""]",False,,,,,,,,,,"[{'name': 'Aster Data', 'type': 'investment', 'imageExists': False}, {'name': 'FireEye, Inc.', 'type': 'investment', 'imageExists': False}, {'name': 'Meraki', 'type': 'investment', 'imageExists': False}, {'name': 'RACKSPACE HOSTING INC', 'image': 'http://images.forbes.com/media/lists/companies/rackspace-hosting_65x65.jpg', 'uri': 'rackspace-hosting', 'type': 'investment', 'imageExists': True}, {'name': 'RingCentral', 'type': 'investment', 'imageExists': False}, {'name': 'ServiceNow', 'image': 'http://images.forbes.com/media/lists/companies/servicenow_65x65.jpg', 'uri': 'servicenow', 'type': 'investment', 'imageExists': True}]",ServiceNow,,,
581,Billionaires,2019,3,li-wa,,568,billionaires,3700.0,Real Estate,0,24.0,"{'name': 'Li Wa', 'uri': 'li-wa', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/1d225270d1a088f84333d4b2d0d6932a/416x416.jpg?background=000000&cropX1=43&cropX2=710&cropY1=187&cropY2=854'}",True,Li Wa,53.0,China,,Shenzhen,real estate,['Real Estate'],Hong Kong,,1573074671378,30,0.0,0.0,0.0,faris/5/2019/766,582,True,-100.0,-2.631578947368425,True,D,M,-126230400000.0,227.0,Li,Wa,The World's Billionaires,,,1551826800000,False,False,,588.0,http://specials-images.forbesimg.com/imageserve/1d225270d1a088f84333d4b2d0d6932a/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/1d225270d1a088f84333d4b2d0d6932a/416x416.jpg?background=000000&cropX1=43&cropX2=710&cropY1=187&cropY2=854,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Li Wa spent the first 5 years of his career, back in the mid 1980s, working for the Communist Party's Youth League."", 'He got into the real estate business in 1992, and his Excellence Group has developed both commercial and residential buildings in 14 Chinese cities.', ""Li's brother Li Xiaoping is a vice president at Excellence Group. "", 'Li Wa owns 95% of Cayman Islands-registered Excellence Real Estate Group. ', 'Li was taken away by Chinese authorities as part of an unspecified investigation on Jan. 19, 2019.']",,False,,,,,,,,,,,,,,
582,Billionaires,2019,3,erwin-franz-mueller,,568,billionaires,3700.0,Fashion & Retail,0,,"{'name': 'Erwin Franz Mueller', 'uri': 'erwin-franz-mueller', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7e1092a7ea431690131f98/416x416.jpg?background=000000&cropX1=66&cropX2=1197&cropY1=93&cropY2=1224'}",True,Erwin Franz Mueller,86.0,Germany,,Ulm,drugstores,['Fashion & Retail'],Germany,,1587679153325,30,,,,faris/5/2019/194520,583,True,,,True,U,M,-1180137600000.0,,Mueller,Erwin Franz,The World's Billionaires,Entrepreneur,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a7e1092a7ea431690131f98/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a7e1092a7ea431690131f98/416x416.jpg?background=000000&cropX1=66&cropX2=1197&cropY1=93&cropY2=1224,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Erwin Franz Mueller owns an eponymous drugstore chain with over 750 stores across seven European countries.', 'The business dates to 1953, when Mueller opened a hairdressing shop in his home in Ulm, Germany.', 'It has maintained steady top-line growth despite a series of executive departures, reportedly in part due to disagreements with Mueller.', ' In 2016, German authorities stopped court proceedings against Mueller involving him having concealed assets in Swiss private bank J. Safra Sarasin.', 'Mueller sued the bank, and in 2017 a German court ruled that the bank had to pay him $50 million in compensation for incorrect investment advice.']","['Mueller is believed to own about $1.1 billion of real estate assets, including a house and a golf course in Mallorca.', 'He married his second wife and former secretary, Anita, in 2006.']",False,,,,,1.0,False,,,,,,,,
583,Billionaires,2019,3,theo-mueller,,568,billionaires,3700.0,Food and Beverage,0,,"{'name': 'Theo Mueller', 'uri': 'theo-mueller', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56c9c404e4b062f6b59a2a66/416x416.jpg?background=000000&cropX1=45&cropX2=601&cropY1=29&cropY2=585'}",True,Theo Mueller,79.0,Switzerland,,Zurich,dairy,['Food and Beverage'],Germany,,1587679021145,44,,,,faris/5/2019/193487,584,True,,,False,D,M,-944265600000.0,,Mueller,Theo,The World's Billionaires,Entrepreneur,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/56c9c404e4b062f6b59a2a66/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/56c9c404e4b062f6b59a2a66/416x416.jpg?background=000000&cropX1=45&cropX2=601&cropY1=29&cropY2=585,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Theo Mueller is the sole owner of Theo Mueller Group, a diversified food enterprise grounded in dairy processing and effective product marketing.', 'Founded by his grandfather in Bavaria, the village dairy had only four employees  when Theo Mueller took the reins from his father in 1971.', 'He improved processing techniques and distribution infrastructure to turn it into the first dairy in Germany to offer fresh milk products nationwide.', ' Aside from dairy, Mueller Group comprises packing, logistics, vehicle maintenance, fruit processing, a fish restaurant chain and artisanal bakeries.', 'The Luxembourg-based company has 21 production plants in ten countries, employs 27,000 people and generates annual revenue of around $6.5 billion.']","['In 1995, two armed men dressed up as policemen tried to kidnap Theo Mueller. He lashed around and escaped. In the afternoon, he was back at his office desk.', 'Mueller moved to Switzerland in 2003 to minimize the taxes his children would pay when inheriting the company.']",False,,,,,,,,,,,,,,
584,Billionaires,2019,3,benjamin-zhengmin-pan,,568,billionaires,3700.0,Technology,0,58.0,"{'name': 'Benjamin Zhengmin Pan & family', 'uri': 'benjamin-zhengmin-pan', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Benjamin Zhengmin Pan & family,49.0,China,,Shenzhen,electronics,['Technology'],China,,1573074673577,34,0.0,0.0,0.0,faris/5/2019/212,585,False,-6000.0,-61.855670103092784,True,D,M,-2678400000.0,99.0,Pan,Zhengmin,The World's Billionaires,,,1551826800000,False,False,,154.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Pan ""Benjamin"" Zhengmin is CEO of miniaturized electronics components firm AAC Technologies.', 'Pan and his wife Ingrid cofounded AAC in 1993. It now makes speakers, receivers, microphones and antennas, often used in smartphones. ', 'AAC, whose customers include Apple, went public in Hong Kong in 2005.', 'Pan graduated from the Jiangsu Province Wujin Teacher School in 1987.']",,False,,,,,,,,,,,,,,
585,Billionaires,2019,3,issad-rebrab,,568,billionaires,3700.0,Food and Beverage,0,1.0,"{'name': 'Issad Rebrab & family', 'uri': 'issad-rebrab', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e73ce0910380d0006bda3b0/416x416.jpg?background=000000&cropX1=1035&cropX2=3522&cropY1=0&cropY2=2487'}",True,Issad Rebrab & family,75.0,Algeria,,Algiers,food,['Food and Beverage'],Algeria,,1579209092816,31,0.0,0.0,0.0,faris/5/2019/194500,586,True,-300.0,-7.5,True,D,M,-820540800000.0,1.0,Rebrab,Issad,The World's Billionaires,,,1551826800000,False,False,,550.0,http://specials-images.forbesimg.com/imageserve/5e73ce0910380d0006bda3b0/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e73ce0910380d0006bda3b0/416x416.jpg?background=000000&cropX1=1035&cropX2=3522&cropY1=0&cropY2=2487,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Issad Rebrab is the founder and CEO of Cevital, Algeria's biggest privately-held company. "", 'Cevital owns one of the largest sugar refineries in the world, with the capacity to produce 2 million tons a year.', 'Cevital owns European companies, including French home appliances maker Groupe Brandt, an Italian steel mill and a German water purification company.', 'Rebrab was arrested for alleged corruption in April 2019 and is still being held in prison. He tweeted that he voluntarily went to the police station.', 'Cevital issued a statement in April 2019 denying corruption allegations. ']","[""Rebrab is the son of militants who fought for Algeria's independence from France."", ""Cevital helped finance a biopic on Algerian resistance hero Larbi Ben M'hidi, who was executed by the French in 1957.""]",False,,,,,,,,,,,,,,
